ID,Lat,Long,Name 
L2934,34.0462624,-118.235849,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GHnlldAzgGA46dC3y4xkww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.19112&pitch=0&thumbfov=100"" , ""link"")"
L2935,34.0532238,-118.2668473,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y0MoHKbpjmm8mTqY5eUoSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.995964&pitch=0&thumbfov=100"" , ""link"")"
L2936,34.050588,-118.266855,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oMbBjUW_d4SjK9LCJu5mZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.65164&pitch=0&thumbfov=100"" , ""link"")"
L2937,34.0516519,-118.2674736,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iwqM1RUMPluZk0HSMGFmlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.47757&pitch=0&thumbfov=100"" , ""link"")"
L2938,34.0549004,-118.262206,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9MJsKW0_p2MdFi7DFE6R6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.40146&pitch=0&thumbfov=100"" , ""link"")"
L2939,34.0551431,-118.2627245,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOGsTezeXMimUJFQfFI3X9F-fvFxn0cQiwRfyxH=w408-h725-k-no"" , ""link"")"
L2940,34.0537675,-118.2604282,,default
L2941,34.0544313,-118.2609764,,default
L2942,34.0500517,-118.2670165,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I8wRfsAkyTrDOCjehgDjfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.10425&pitch=0&thumbfov=100"" , ""link"")"
L2943,34.0540198,-118.2603611,,default
L2944,34.0550995,-118.2666406,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_BP43wl1Rb4UgM2zQX1QaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.76962&pitch=0&thumbfov=100"" , ""link"")"
L2945,34.05494439999999,-118.2670051,,default
L2946,34.0482708,-118.264174,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipM5ps5fJjRefttLbThwMc231YWAua5sRn9u69Wn=w408-h305-k-no"" , ""link"")"
L2947,34.0481739,-118.2641936,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipM5ps5fJjRefttLbThwMc231YWAua5sRn9u69Wn=w408-h305-k-no"" , ""link"")"
L2948,34.0521798,-118.2639011,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N8qy6syEz4lap7zl6JKHoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.42542&pitch=0&thumbfov=100"" , ""link"")"
L2949,34.0517207,-118.2643786,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMg7E_lwqdWqXWOckMGMTXs0bS7sLEISy3nyVd9=w426-h240-k-no"" , ""link"")"
L2950,34.0529116,-118.2634779,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N8qy6syEz4lap7zl6JKHoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.70905&pitch=0&thumbfov=100"" , ""link"")"
L2951,34.0512305,-118.2638302,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ht93jfPsnWI73t_8FBR02Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.091923&pitch=0&thumbfov=100"" , ""link"")"
L2952,34.0520179,-118.265044,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMAr8yiXyf-syjplJqdMzWjYLwnyG5BICzM3JB2=w426-h240-k-no"" , ""link"")"
L2953,34.0531932,-118.2638542,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pxHkOODB9e2BfrCmj_EFWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.46655&pitch=0&thumbfov=100"" , ""link"")"
L2954,34.0526432,-118.262742,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XlZHazgUiROfFs2y-M3DYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.25715&pitch=0&thumbfov=100"" , ""link"")"
L2955,34.052691,-118.2651781,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QPKWAsjoZpbEgyIzU5jBLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.324207&pitch=0&thumbfov=100"" , ""link"")"
L2956,34.0535023,-118.2642196,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cbh3pOWh2i48cubotH-Myw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.74336&pitch=0&thumbfov=100"" , ""link"")"
L2957,34.0526574,-118.2656814,,default
L2958,34.0538319,-118.2627116,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ts-p21TKNaVL28TcP9eyWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.6351&pitch=0&thumbfov=100"" , ""link"")"
L2959,34.0502285,-118.2643847,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KSC9-aG6SLUkISoieYwftw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.30779&pitch=0&thumbfov=100"" , ""link"")"
L2960,34.0501661,-118.2641889,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KSC9-aG6SLUkISoieYwftw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.30779&pitch=0&thumbfov=100"" , ""link"")"
L2961,34.052418,-118.2663393,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SnLrLKHQWlC78-gqdbYVUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.7818&pitch=0&thumbfov=100"" , ""link"")"
L2962,34.054261,-118.263361,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aOY-unzFlxNGu_Vo9mwd9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.02635&pitch=0&thumbfov=100"" , ""link"")"
L2963,34.0533056,-118.2661004,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipO9kCQA7Bpr6sSEAFwWxHsISUusJg9dCYMe_U4=w408-h285-k-no"" , ""link"")"
L2964,34.0538318,-118.2620067,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tGMuBlCxtEMk49AfHJSceg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.3066&pitch=0&thumbfov=100"" , ""link"")"
L2965,34.05252719999999,-118.2668405,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gakb3xRCZtaAUhYeatcO0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.7026&pitch=0&thumbfov=100"" , ""link"")"
L2966,34.0522983,-118.2669919,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOP0Lf98MjJYTjZti2LiQPwiQC914LylZk9Gi0m=w408-h306-k-no"" , ""link"")"
L2967,34.0535537,-118.2477329,,default
L2968,34.0059572,-118.8116905,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPbj0nYAyGwG5FC3AGTXHui9MDtfOFK9-s7DkYP=w408-h293-k-no"" , ""link"")"
L2969,34.0048062,-118.8106545,,default
L2970,34.0115373,-118.8171193,,default
L2971,34.0139093,-118.8193956,,default
L2972,34.0121276,-118.8015031,,default
L2973,34.0171953,-118.824813,,default
L2974,34.0205527,-118.828909,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPZxJ_UffbqOgyCKTuUr2i4EidYheE-vigKmY7w=w426-h240-k-no"" , ""link"")"
L2975,34.0205935,-118.7873881,,default
L2976,34.0314873,-118.8121114,,default
L2977,34.0208901,-118.7860675,,default
L2978,34.0337506,-118.8179388,,default
L2979,34.0260644,-118.7800113,,default
L2980,34.0354102,-118.8529897,,default
L2981,34.0390254,-118.8748812,,default
L2982,34.0389655,-118.8749313,,default
L2983,34.03945590000001,-118.6592251,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Px4aT1Mix7o9VcgmHDex7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.927593&pitch=0&thumbfov=100"" , ""link"")"
L2984,34.039519,-118.659134,,default
L2985,34.0333274,-118.7318718,,default
L2986,34.0340072,-118.6848314,,default
L2987,34.03400740000001,-118.6847201,,default
L2988,34.03517569999999,-118.6848976,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7rxnGt9xmwR8YlEKf4eZgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.16226&pitch=0&thumbfov=100"" , ""link"")"
L2989,34.0353775,-118.6843556,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMfUIYmDyflh76rEj9dcxvrueuSVejpwS2HY-Ht=w408-h305-k-no"" , ""link"")"
L2990,34.0335317,-118.6903699,,default
L2991,34.0351889,-118.6794346,,default
L2992,34.0376722,-118.6764057,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipM5qkLKxlwf9fSwKEGDcCppqXaCgV8UIVPvZPcL=w489-h240-k-no"" , ""link"")"
L2993,34.0376824,-118.6757438,,default
L2994,34.0377095,-118.6756771,,default
L2995,34.03954760000001,-118.6714022,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M_Fgl10h6l0Z7B4oR22iPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.22518&pitch=0&thumbfov=100"" , ""link"")"
L2996,34.0400223,-118.6666758,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-tX3cYi7Y0tktgJiz8CqeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.75655&pitch=0&thumbfov=100"" , ""link"")"
L2997,34.061214,-118.87696,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNMBYRD-3wfPOgaWSIfNbrepm4TsU5Pyc9M2HeP=w426-h240-k-no"" , ""link"")"
L2998,34.0397033,-118.8873874,,default
L2999,34.0396913,-118.8873957,,default
L3000,34.040432,-118.8922022,,default
L3001,34.0404503,-118.8922192,,default
L3002,34.0759323,-118.8153438,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOmAwHQYAaBXM0doGGmvDIC6TRNyXJ7ByzbPeoL=w408-h240-k-no-pi-10-ya320-ro0-fo100"" , ""link"")"
L3003,34.0431886,-118.9151517,,default
L3004,34.0431206,-118.9151939,,default
L3005,34.046061,-118.9336519,,default
L3006,34.045976,-118.9336681,,default
L3007,34.0542866,-118.934729,,default
L3008,34.0451764,-118.941619,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMnlyS7uTeWeGOLym0zJrtvFpGino2sMJyMExzk=w408-h544-k-no"" , ""link"")"
L3009,34.0374038,-118.6375779,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMwHLI5aGo2Jk7i91mY0c3wL84L_3IV6_HIPkUt=w408-h272-k-no"" , ""link"")"
L3010,34.036616,-118.6355192,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPR3Phsxrrtjgph3RzBBQ3A4GtVnpXWcnRMYZQ0=w426-h240-k-no"" , ""link"")"
L3011,34.0392331,-118.5820778,,default
L3012,34.0398411,-118.575877,,default
L3013,34.04157259999999,-118.5671917,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qx9ZVbzdu1TZ5FKxyxYxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.95067&pitch=0&thumbfov=100"" , ""link"")"
L3014,34.0376294,-118.6302621,,default
L3015,34.0381551,-118.6218753,,default
L3016,34.0376491,-118.6191404,,default
L3017,34.0368851,-118.6104796,,default
L3018,34.0393106,-118.5987804,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMqZOw4UcU4Ob-lT2mrs6r3xe8wz9M48e1fzIIW=w408-h544-k-no"" , ""link"")"
L3019,34.0393807,-118.5987183,,default
L3020,34.0394477,-118.5970315,,default
L3021,34.0482004,-118.9504353,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNTjhhDiaxNNVooHbOuZ4S89Si1x2IPw2UtOCeV=w408-h544-k-no"" , ""link"")"
L3022,34.0337765,-118.7347331,,default
L3023,34.0396061,-118.5548935,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPR4SWgQJJaGR4bAJ2qNFuyqN2hjfbs-2S_bzAP=w408-h725-k-no"" , ""link"")"
L3024,34.0403908,-118.5449565,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNPB8DjhzZ-5FqRSPo-4R-XlnBmSdqZxcOgr5dg=w408-h306-k-no"" , ""link"")"
L3025,34.0386113,-118.5421337,,default
L3026,34.0365189,-118.5377556,,default
L3027,34.0357675,-118.536626,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMX5AFa0pXY7h8zHz1pzM_nkO3m4whwSNoOy3to=w408-h544-k-no"" , ""link"")"
L3028,34.0505017,-118.529736,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipP3OEC26IxpD3n7WbYaCsdtXbuJsALA8kXCjTyb=w408-h306-k-no"" , ""link"")"
L3029,34.0504016,-118.5293913,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_VpEaxBmoBMjlmWHBznZ9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.13014&pitch=0&thumbfov=100"" , ""link"")"
L3030,34.0314813,-118.526354,,default
L3031,34.0448761,-118.525533,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ex0KQGYsXVR9xil_fQk56A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.10715&pitch=0&thumbfov=100"" , ""link"")"
L3032,34.04617999999999,-118.5250069,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_8jrqpiehwPPOyZkrCbaqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.65208&pitch=0&thumbfov=100"" , ""link"")"
L3033,34.046795,-118.523829,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hpxE0QjjCb9WOa_GqfXpjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.098495&pitch=0&thumbfov=100"" , ""link"")"
L3034,34.04711270000001,-118.5603742,,default
L3035,34.0462459,-118.5600094,,default
L3036,34.0471107,-118.5599866,,default
L3037,34.0392974,-118.5587822,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPqwopSi6MJTedg_BI0AVn35chugcGgMrvbAXEO=w408-h306-k-no"" , ""link"")"
L3038,34.0452723,-118.5589606,,default
L3039,34.044327,-118.5579574,,default
L3040,34.03836619999999,-118.5565815,,default
L3041,34.0382769,-118.5551758,,default
L3042,34.1141241,-118.9182455,,default
L3043,34.1145224,-118.9182455,,default
L3044,34.1113439,-118.9267531,,default
L3045,33.8893979,-118.4051741,,default
L3046,33.894024,-118.4163245,,default
L3047,33.8940591,-118.4163234,,default
L3048,33.9002272,-118.4176156,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tMVHvMEApBj7xNiuorBJXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.51364&pitch=0&thumbfov=100"" , ""link"")"
L3049,33.8895357,-118.4098954,,default
L3050,33.9894733,-118.4624017,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EJxW7kxZah3qNWvgIXEBiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.914&pitch=0&thumbfov=100"" , ""link"")"
L3051,33.989583,-118.4628148,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z-5y-EcuzPIytstu0KTeGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.75319&pitch=0&thumbfov=100"" , ""link"")"
L3052,33.98552689999999,-118.4686714,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOE6dRjFLExB-hXJQR80zzfQR_e6HCoFDOQU3mq=w408-h544-k-no"" , ""link"")"
L3053,33.9853053,-118.4688119,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=epK9RYQDUFrd-Z94GdtCnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.69824&pitch=0&thumbfov=100"" , ""link"")"
L3054,33.98528289999999,-118.4688864,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNUHx1BFiLZQFBXtAwYh1yUfOTjFGY2XOCgN80c=w408-h544-k-no"" , ""link"")"
L3055,33.9852788,-118.4694759,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=85iNcPZXIZync07nshvTfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.73748&pitch=0&thumbfov=100"" , ""link"")"
L3056,33.9901085,-118.4638075,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipONSWatzlmI1UWdf3gRY_S1jwjI69odr-CjIU0D=w408-h306-k-no"" , ""link"")"
L3057,33.9884153,-118.4511567,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iZuXripNUW2CfbyWEFULXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.8796&pitch=0&thumbfov=100"" , ""link"")"
L3058,33.9903299,-118.4641756,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dIvkhKo2eEEC6iUPzwI44Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.318476&pitch=0&thumbfov=100"" , ""link"")"
L3059,33.9847722,-118.4703558,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=85d7rCjZKZqrQ_Cn57fr1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.56926&pitch=0&thumbfov=100"" , ""link"")"
L3060,33.9906314,-118.4642042,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Q7SvEILnxRtd5sj6aP6Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.82496&pitch=0&thumbfov=100"" , ""link"")"
L3061,33.9848304,-118.4707755,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LDOI0-MhM4Ofjt18TXtwTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.25546&pitch=0&thumbfov=100"" , ""link"")"
L3062,33.9845104,-118.4710951,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipM_snMc5dB-q2lF7GRRF-oBrywX2DrBN3zf3-RO=w408-h544-k-no"" , ""link"")"
L3063,33.98351299999999,-118.4466427,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7u17lHSTPrdUDiK-3b_O5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.24913&pitch=0&thumbfov=100"" , ""link"")"
L3064,33.9918407,-118.4584293,,default
L3065,33.9918466,-118.4583874,,default
L3066,33.9838472,-118.471615,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMRZ8_eTGkGxhvyChdWCEMsBkaaWISaTqvgPT_O=w408-h306-k-no"" , ""link"")"
L3067,33.983894,-118.4716028,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMRZ8_eTGkGxhvyChdWCEMsBkaaWISaTqvgPT_O=w408-h306-k-no"" , ""link"")"
L3068,33.9908967,-118.4652433,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7RCp_rJMU3BoHd_4GBZSFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.96187&pitch=0&thumbfov=100"" , ""link"")"
L3069,33.9911184,-118.464857,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gJSEW93KUzc-ngFt_XByew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.374277&pitch=0&thumbfov=100"" , ""link"")"
L3070,33.9812817,-118.4590407,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipN9_aSmBorqQAo1h-5Cx3U7zHy8mVrWRXb0tnyK=w408-h306-k-no"" , ""link"")"
L3071,33.9802989,-118.4590299,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kWx9Xpg4ymNymLNPDDikVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.89424&pitch=0&thumbfov=100"" , ""link"")"
L3072,33.97964269999999,-118.4585055,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMak4oDpmZInAVvQ8umAmDeHWWpJIPueEY1LLk7=w426-h240-k-no"" , ""link"")"
L3073,33.9793156,-118.4578173,,default
L3074,33.9792291,-118.4578362,,default
L3075,33.98356579999999,-118.4588856,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4fiODYTiG8tu09Tf6WtVSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.65182&pitch=0&thumbfov=100"" , ""link"")"
L3076,33.9824176,-118.456149,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPt_9lp7nRGmzCJSwxFYrqJ3hF59IcD1rT7wsy-=w426-h240-k-no"" , ""link"")"
L3077,33.98383209999999,-118.4572159,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=99OVfpf7Vq4Uw8omth0qBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.42465&pitch=0&thumbfov=100"" , ""link"")"
L3078,33.9811929,-118.4627058,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2jyM_QtMDo6frm98xIxXfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.84346&pitch=0&thumbfov=100"" , ""link"")"
L3079,33.9843174,-118.4570521,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipO6pNEfWSCxzW8Sx8Ffni6VFd0CedoCoPS8gm9x=w408-h306-k-no"" , ""link"")"
L3080,33.979345,-118.4554635,,default
L3081,33.9792924,-118.4552292,,default
L3082,33.9786563,-118.4532974,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=79K95PDtXncFC8GNDSOt3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.58093&pitch=0&thumbfov=100"" , ""link"")"
L3083,33.9794684,-118.4655689,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPYeULK-TCouZ6hy_o37hYwqcmtH39H1JJNOs20=w426-h240-k-no"" , ""link"")"
L3084,33.9792869,-118.4525416,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LxzPa8WLdp1Fqikht39cfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.647156&pitch=0&thumbfov=100"" , ""link"")"
L3085,33.9851067,-118.4509155,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m_un33C929wmvdpWCSPqKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.86111&pitch=0&thumbfov=100"" , ""link"")"
L3086,33.9831686,-118.4681858,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KoVvO2Zn0y8-vic4VA-DVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.147606&pitch=0&thumbfov=100"" , ""link"")"
L3087,33.98789239999999,-118.4647048,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3QcuGLHRo48Nz-uWEnkL3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.98563&pitch=0&thumbfov=100"" , ""link"")"
L3088,33.9866771,-118.4664657,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pCTgpsq4JebDEGgkXmmoWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.09134&pitch=0&thumbfov=100"" , ""link"")"
L3089,33.9881548,-118.4530106,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uu6A4i-CkSC_2dBXnW-rkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.2870195&pitch=0&thumbfov=100"" , ""link"")"
L3090,33.9857346,-118.4467792,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1U0cbSpvjez6VSP62Vd02A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.4367&pitch=0&thumbfov=100"" , ""link"")"
L3091,33.9683756,-118.4539887,,default
L3092,33.9682638,-118.4538665,,default
L3093,33.9729836,-118.4460639,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DNlv7Hb6YAalzpdNPYhNbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.03735&pitch=0&thumbfov=100"" , ""link"")"
L3094,33.9774315,-118.4439649,,default
L3095,33.9730492,-118.4459593,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DNlv7Hb6YAalzpdNPYhNbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.03735&pitch=0&thumbfov=100"" , ""link"")"
L3096,33.9864072,-118.4462661,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1I8Qs_dZHq9mqfFYMDFU-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.94168&pitch=0&thumbfov=100"" , ""link"")"
L3097,33.9736483,-118.4449724,,default
L3098,33.9863383,-118.4459486,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b2bsxra7210dejREZf8heA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.32336&pitch=0&thumbfov=100"" , ""link"")"
L3099,33.9770098,-118.4410819,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWWKeSLGDH8i5uHN3WSDMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.815&pitch=0&thumbfov=100"" , ""link"")"
L3100,33.9764775,-118.4409541,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPZrRt01amodUeYXgVAWgL1euFBaP0FcvATwWVj=w408-h306-k-no"" , ""link"")"
L3101,33.9763238,-118.4416834,,default
L3102,33.9788562,-118.4358741,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9c78_EiLBO8B905bUQhRCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.45582&pitch=0&thumbfov=100"" , ""link"")"
L3103,33.978943,-118.4357509,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9c78_EiLBO8B905bUQhRCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.45582&pitch=0&thumbfov=100"" , ""link"")"
